,Ticker,Country,Company,Sector,Industry,portfolio,year,n,mcap_2019,pe_2019,dy_2019,pscore_2019,azscore_2019,fcfyield_2019,roic_2019,rg_2019,ndebitda_2019,gpm_2019,epsdg_2019,beta_2019,momentum12mo_2019,mcap_2019_cut,pe_2019_cut,dy_2019_cut,pscore_2019_cut,azscore_2019_cut,fcfyield_2019_cut,roic_2019_cut,rg_2019_cut,ndebitda_2019_cut,gpm_2019_cut,epsdg_2019_cut,beta_2019_cut,momentum12mo_2019_cut,mcap_2020,pe_2020,dy_2020,pscore_2020,azscore_2020,fcfyield_2020,roic_2020,rg_2020,ndebitda_2020,gpm_2020,epsdg_2020,beta_2020,momentum12mo_2020,mcap_2020_cut,pe_2020_cut,dy_2020_cut,pscore_2020_cut,azscore_2020_cut,fcfyield_2020_cut,roic_2020_cut,rg_2020_cut,ndebitda_2020_cut,gpm_2020_cut,epsdg_2020_cut,beta_2020_cut,momentum12mo_2020_cut,mcap_2021,pe_2021,dy_2021,pscore_2021,azscore_2021,fcfyield_2021,roic_2021,rg_2021,ndebitda_2021,gpm_2021,epsdg_2021,beta_2021,momentum12mo_2021,mcap_2021_cut,pe_2021_cut,dy_2021_cut,pscore_2021_cut,azscore_2021_cut,fcfyield_2021_cut,roic_2021_cut,rg_2021_cut,ndebitda_2021_cut,gpm_2021_cut,epsdg_2021_cut,beta_2021_cut,momentum12mo_2021_cut,mcap_2022,pe_2022,dy_2022,pscore_2022,azscore_2022,fcfyield_2022,roic_2022,rg_2022,ndebitda_2022,gpm_2022,epsdg_2022,beta_2022,momentum12mo_2022,mcap_2022_cut,pe_2022_cut,dy_2022_cut,pscore_2022_cut,azscore_2022_cut,fcfyield_2022_cut,roic_2022_cut,rg_2022_cut,ndebitda_2022_cut,gpm_2022_cut,epsdg_2022_cut,beta_2022_cut,momentum12mo_2022_cut,mcap_2023,pe_2023,dy_2023,pscore_2023,azscore_2023,fcfyield_2023,roic_2023,rg_2023,ndebitda_2023,gpm_2023,epsdg_2023,beta_2023,momentum12mo_2023,mcap_2023_cut,pe_2023_cut,dy_2023_cut,pscore_2023_cut,azscore_2023_cut,fcfyield_2023_cut,roic_2023_cut,rg_2023_cut,ndebitda_2023_cut,gpm_2023_cut,epsdg_2023_cut,beta_2023_cut,momentum12mo_2023_cut,mcap_2024,pe_2024,dy_2024,pscore_2024,azscore_2024,fcfyield_2024,roic_2024,rg_2024,ndebitda_2024,gpm_2024,epsdg_2024,beta_2024,momentum12mo_2024,mcap_2024_cut,pe_2024_cut,dy_2024_cut,pscore_2024_cut,azscore_2024_cut,fcfyield_2024_cut,roic_2024_cut,rg_2024_cut,ndebitda_2024_cut,gpm_2024_cut,epsdg_2024_cut,beta_2024_cut,momentum12mo_2024_cut
4859,MANH,USA,"Manhattan Associates, Inc",Technology,Software - Application,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13256391120.0,75.38419442,0.0,7.0,16.45533449,0.01814275596,0.5641336345,0.2107213812,-1.173507766,0.5301450914,0.3891625616,1.1836293597972667,0.7699959278538373,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,NWBI,USA,Northwest Bancshares Inc,Financial,Banks - Regional,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586338453.0,11.77359188,0.06398588171,4.0,-0.7805319391,0.05307097995,0.05564011884,0.2549319786,2.607531003,0.7498564388,0.009523809524,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,CPB,USA,Campbells Co,Consumer Defensive,Packaged Foods,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12882540000.0,15.96757576,0.03262730855,5.0,1.726828501,0.05642261635,0.09883702553,0.09285213735,2.805637111,0.3117452175,0.1354581673,0.1070527495497337,-0.2139599311249709,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,AMZN,USA,Amazon.com Inc,Consumer Cyclical,Internet Retail,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573490640000.0,51.45734626,0.0,6.0,6.124614018,0.02057818774,0.08228265483,0.1182957413,0.6960023266,0.4698208896,11.74074074,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,AAPL,USA,Apple Inc,Technology,Consumer Electronics,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986094670390.0,27.79081179,0.005573960674,8.0,10.20399198,0.03694358068,0.4338918292,-0.0280046053,0.7468208552,0.4413112958,0.003273322422,1.1045119563886672,0.4937594627788146,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,CAC,USA,Camden National Corp,Financial,Banks - Regional,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548116773.0,12.63180716,0.04477325774,8.0,0.3015226691,0.1184038801,0.04232479546,0.1983263759,7.441893458,0.6234959012,-0.2877697842,0.9856320734401228,-0.0521029730458998,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,XRAY,USA,DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473900000.0,-57.15969697,0.01537425713,5.0,0.3476845144,0.03021836747,-0.01013985224,0.01096379398,7.891566265,0.5261034048,0.8594104308,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,ZBRA,USA,Zebra Technologies Corp,Technology,Communication Equipment,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14039950505.0,47.44311716,0.0,7.0,3.754838482,-0.006480021778,0.07196951698,-0.2070576025,2.992115637,0.4631326353,-0.350737798,1.680717986030351,0.0613520283767381,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,KMB,USA,Kimberly-Clark Corp,Consumer Defensive,Household & Personal Products,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40959331038.0,23.32245678,0.03859913927,6.0,3.521247868,0.06747557344,0.1636756991,0.0126889715,2.289207695,0.3441828594,-0.08916083916,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,GLRE,Cayman Islands,Greenlight Capital Re Ltd,Financial,Insurance - Reinsurance,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403545479.0,4.480666395,0.0,4.0,0.9853034038,0.01929540972,0.0,0.3239278267,0.2337696528,0.1636195431,2.90625,0.3939656966851552,0.4029483531486306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,CVBF,USA,CVB Financial Corp,Financial,Banks - Regional,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793659934.0,12.61292601,0.03998863894,7.0,-0.4842665075,0.1042309033,0.04819774582,0.1845748656,6.15144648,0.8199681519,-0.04790419162,1.5101317898577094,-0.1962151718965948,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,GIII,USA,G-III Apparel Group Ltd,Consumer Cyclical,Apparel Manufacturing,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553803459.0,7.832848815,0.0,8.0,3.046215475,0.40793108,0.09108904019,-0.03981928443,0.4706857275,0.4008231119,2.329787234,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,CME,USA,CME Group Inc,Financial,Financial Data & Stock Exchanges,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75646888200.0,23.43631635,0.04279182076,4.0,0.5674121385,0.04466855059,0.07353675418,0.1114675061,0.1100394376,0.8514760974,0.1972972973,0.3166908412613523,0.3054304241065866,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,SFNC,USA,Simmons First National Corp,Financial,Banks - Regional,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496387840.0,14.31845582,0.04027933388,4.0,0.202157499,0.2026266489,0.03432021826,0.3158447092,3.188522215,0.5593561323,-0.3300970874,1.5934010725041554,-0.046222530781337,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,CENTA,USA,Central Garden & Pet Co,Consumer Defensive,Packaged Foods,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622356520.0,14.71063819,0.0,7.0,2.5990993,0.1772818269,0.05502691395,-0.008538040633,2.883390305,0.2860478121,-0.1607142857,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,PAYX,USA,Paychex Inc,Technology,Software - Application,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42867689000.0,24.28354973,0.03107086982,6.0,2.95553624,0.04115634195,0.3253534003,0.08573844786,-0.1612436077,0.7098120669,0.1197916667,0.9378131164896784,0.0539097178351619,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,HAS,USA,"Hasbro, Inc",Consumer Cyclical,Leisure,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7092234000.0,-4.650512572,0.05602072349,6.0,2.625130491,0.0745451019,-0.2671088764,-0.1457134564,-3.419253939,0.5734215418,-8.299319728,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,EZPW,USA,"EZCorp, Inc",Financial,Credit Services,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481364240.0,11.92274394,0.0,5.0,2.744095179,0.133864097,0.0502092267,0.1837185816,3.890301337,0.5813290424,-0.2428571429,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,MNST,USA,Monster Beverage Corp,Consumer Defensive,Beverages - Non-Alcoholic,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59948044240.0,36.90765356,0.0,8.0,28.97381998,0.02463669474,0.180673442,0.1313532613,-1.136195619,0.5313993911,0.375,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,ODFL,USA,"Old Dominion Freight Line, Inc",Industrials,Trucking,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44450395080.0,35.78276392,0.003947641876,5.0,20.72690865,0.01830382442,0.2474387532,-0.06292654228,-0.1793602539,0.353246728,-0.07553366174,1.3186250355525426,0.4205412856603752,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,CTAS,USA,Cintas Corporation,Industrials,Specialty Business Services,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61158158359.0,35.60263143,0.009374695943,8.0,12.08691993,0.02639369978,0.1877916265,0.1223903518,1.145191288,0.4733980666,0.116838488,0.9424444153591572,0.3324996758062002,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,JKHY,USA,"Jack Henry & Associates, Inc",Technology,Information Technology Services,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11905716138.0,33.26758092,0.01207115389,8.0,12.47727173,0.02806985792,0.1559939081,0.06939065842,0.1641981678,0.4132642699,0.01619433198,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,BND,USA,Vanguard Total Bond Market ETF,Financial,Exchange Traded Fund,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314100202850.0,,,,,,,,,,,0.0830579282797919,0.052150029221704,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,ADEA,USA,Adeia Inc,Technology,Software - Application,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328728380.0,19.59573799,0.01616341037,7.0,2.965363534,0.1109010375,0.1145828472,-0.1142429482,2.276338805,0.7549461403,1.211267606,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,DHC,USA,Diversified Healthcare Trust,Real Estate,REIT - Healthcare Facilities,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894514500.0,-3.042683808,0.01074171249,5.0,-0.2768388945,0.01173583867,0.03729209926,0.09874209819,12.92362679,0.159755174,-17.58006042,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,TER,USA,"Teradyne, Inc",Technology,Semiconductor Equipment & Materials,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16583158240.0,37.31620405,0.004053453368,5.0,19.17240982,0.02541479073,0.1504114641,-0.1517401495,-1.054185461,0.5742066093,-0.3530805687,1.6274335701022968,0.245784641529249,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,PENN,USA,PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3936826000.0,-8.076820408,0.0,4.0,0.3049755714,0.0186980025,-0.04524091894,-0.006060890076,26.16291854,0.3712300995,-3.496124031,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,RYAAY,Ireland,Ryanair Holdings Plc ADR,Industrials,Airlines,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6077026200.0,3.009244064,0.0,7.0,32.07353795,0.4998805058,0.1302920487,1.244412506,0.2116274309,0.2063070755,6.372093023,0.9663613825392676,0.7738758203008056,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,QTEC,USA,First Trust NASDAQ-100 Technology Sector Index Fund,Financial,Exchange Traded Fund,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608540900.0,,,,,,,,,,,1.531837743916694,0.6640644630874426,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,ROCK,USA,Gibraltar Industries Inc,Industrials,Building Products & Equipment,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410706540.0,21.88343282,0.0,6.0,4.124311125,0.08457354551,0.1074019347,-0.008798776373,-0.296361751,0.2627252246,0.40234375,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,ASTE,USA,Astec Industries Inc,Industrials,Farm & Heavy Construction Machinery,central,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846337200.0,24.30011991,0.01449535259,7.0,3.27277455,-0.007739044177,0.04960697748,0.04998038446,0.1730434783,0.24742191,56.89353612,,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,LOAN,USA,Manhattan Bridge Capital Inc,Real Estate,REIT - Mortgage,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56892454.0,10.40957501,0.09311932389,4.0,3.204573948,0.09829697506,1.122279572,0.07992278204,3.900267819,0.9956550546,0.06666666667,0.2454913102051919,0.004650972911216,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,HROW,USA,Harrow Inc,Healthcare,Drug Manufacturers - Specialty & Generic,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395963097.0,-14.96488888,0.0,4.0,3.934912764,-0.407089469,0.001637432233,0.4695298832,9.743639103,0.6955289455,-0.4705882353,0.5662511286064913,-0.2422192143697945,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,DYAI,USA,"Dyadic International Inc., DE",Healthcare,Biotechnology,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46385808.0,-6.823101645,0.0,2.0,-9.85706708,-0.1450790973,-1.368085753,-0.01074871779,0.7823099864,0.3183921242,0.2941176471,0.8941721473280371,0.2880000114440917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,ASRV,USA,Ameriserv Financial Inc,Financial,Banks - Regional,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55556280.0,-16.59991632,0.03705216037,6.0,-0.8874380845,0.0883454572,-0.01446743746,0.1748897338,-43.87597234,0.5822729097,-1.465116279,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,LTRX,USA,Lantronix Inc,Technology,Communication Equipment,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218894440.0,-16.9979922,0.0,5.0,1.89281269,-0.01595891353,-0.06076221344,0.01183139871,22.46969697,0.4288774211,-0.5625,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,PRTS,USA,CarParts.com Inc,Consumer Cyclical,Auto Parts,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169726760.0,-21.73917062,0.0,3.0,0.5547079689,0.21265241,-0.06419318374,0.02134962908,-1.277136029,0.3394940871,-7.522727273,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,KRMD,USA,KORU Medical Systems Inc,Healthcare,Medical Instruments & Supplies,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112347439.0,-8.163802125,0.0,3.0,14.739144,-0.05087524554,-0.4141305754,0.02228377457,0.7486625213,0.5858923378,-0.5789473684,0.8160350293018734,-0.2779412191631872,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,CRWS,USA,"Crown Crafts, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50795360.0,10.29867611,0.05578515805,3.0,2.180891702,0.1190117743,0.06792844846,-0.1408768315,3.273612238,0.2641866414,-0.4285714286,0.1924314135054836,0.0028390176969124,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,CYRX,USA,CryoPort Inc,Industrials,Integrated Freight & Logistics,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758468903.0,-20.32553504,0.0,5.0,0.8005431891,-0.06016895861,-0.03475608428,0.06589610436,-59.74737353,0.437771044,0.8495145631,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,EVO,Germany,Evotec SE ADR,Healthcare,Drug Manufacturers - Specialty & Generic,peripheral,2023,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150914360.0,-44.75267736,0.0,5.0,0.6065742672,-0.04781442172,-0.02428651617,0.03989364534,12.61927461,0.2240148139,0.5252525253,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
